"Município";"Exercício";"Semestre";"Função de Governo";"Órgão Contratante";"Denominação/Destinação da Obra";"Endereço da Obra";"PPA (previsão)";"LDO (previsão)";"Meta Física Anual/Atendimento da População";"Valor Inicial Previsto";"Valor Total Contratado";"Nome da Empresa Contratada";"Data de Início da Obra";"V. Total dos Termos Aditivos";"Reajuste/Revisão do Contrato em %";"Nível de Execução Física";"Valor Total Pago";"Data Prevista para Conclusão";"Situação da Obra";"Data do Recebimento Definitivo";"Nome do Servidor Responsável";"Observações"
"Tarumã";"2015";"1";"Saúde";"PREFEITURA MUNICIPAL DE TARUMÃ";"AMPLIAÇÃO PSF DOURADOS";"AV. PARANÁ 499";"sim";"sim";"";"R$ 91.787,74 ";"R$ 91.787,74 ";"ALVES  & DORADO";"10/11/2014";"";"";"56%";"R$ 28.361,60 ";"31/12/2015";"Em andamento";"";"DANIEL FRANCO DA SILVA";"OBRA NA 4ª MEDIÇÃO"
"Tarumã";"2015";"1";"Desporto e Lazer";"PREFEITURA MUNICIPAL DE TARUMÃ";"QUADRAS VICENTE BENELLI E PRAÇA DO TRABALHADOR";"AV. SABIÁS E AV. FLAMBOYANTS";"sim";"sim";"";"R$ 518.656,69 ";"R$ 518.656,69 ";"NEW SAT MONTAGENS";"11/06/2014";"";"";"35%";"R$ 113.489,20 ";"31/12/2015";"Em andamento";"";"DANIEL FRANCO DA SILVA";"OBRA NA 3ª MEDIÇÃO"
"Tarumã";"2015";"1";"Desporto e Lazer";"PREFEITURA MUNICIPAL DE TARUMÃ";"INFRA ESTRUTURA ESPORTIVA";"AV. FLAMBOYANTS";"sim";"sim";"";"R$ 253.128,71 ";"R$ 253.065,86 ";"NEW SAT MONTAGENS";"29/04/2015";"";"";"";"";"31/12/2015";"Em andamento";"";"DANIEL FRANCO DA SILVA";"OBRA INICIADA E SEM MEDIÇÃO"
"Tarumã";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE TARUMÃ";"RECAPEAMENTO ASFÁLTICO";"DIVERSAS VIAS NO MUNICÍPIO";"sim";"sim";"";"R$ 245.850,00 ";"R$ 245.850,00 ";"GP PAVIMENTAÇÃO";"05/05/2015";"";"";"100%";"";"";"Concluída";"";"DANIEL FRANCO DA SILVA";"AGUARDANDO APORTE FINANCEIRO"
"Tarumã";"2015";"1";"Assistência Social";"PREFEITURA MUNICIPAL DE TARUMÃ";"CONSTRUÇÃO CREAS";"AV. TARUMÃ";"sim";"sim";"";"R$ 348.846,17 ";"R$ 348.846,17 ";"FRANCO CONSTRUÇÕES EIRELLI - EPP";"";"";"";"";"";"";"Parada / Falta de Recursos";"";"DANIEL FRANCO DA SILVA";"NÃO FOI AUTORIZADO INICIO - FALTA DE RECURSO"
"Tarumã";"2015";"1";"Ind. e Comércio";"PREFEITURA MUNICIPAL DE TARUMÃ";"PAVIMENTAÇÃO DISTRITO INDUSTRIAL";"DIVERSAS VIAS NO DISTRITO INDUSTRIAL";"sim";"sim";"";"R$ 250.000,00 ";"R$ 221.553,11 ";"SIQUEIRA COMERCIO E CONSTRUÇÕES";"";"";"";"";"";"31/12/2015";"Outros";"";"DANIEL FRANCO DA SILVA";"RECEM LICITADO - A EMITIR ORDEM DE SERVIÇOS"
"Tarumã";"2015";"1";"Educação";"PREFEITURA MUNICIPAL DE TARUMÃ";"PINTURA E.M. GILBERTO LEX";"AV. SABIÁS";"não";"não";"";"R$ 42.362,30 ";"R$ 42.362,30 ";"W. SANCHES CIA LTDA";"05/03/2015";"";"";"95%";"R$ 40.209,50 ";"31/12/2015";"Em andamento";"";"DANIEL FRANCO DA SILVA";"OBRA NA 2ª MEDIÇÃO"
"Tarumã";"2015";"1";"Educação";"PREFEITURA MUNICIPAL DE TARUMÃ";"PINTURA E.M. JOSÉ OZÓRIO DE OLIVEIRA";"AV. DOS LÍRIOS";"não";"não";"";"R$ 48.980,75 ";"R$ 48.980,75 ";"W. SANCHES CIA LTDA";"05/03/2015";"";"";"70%";"R$ 34.247,55 ";"31/12/2015";"Em andamento";"";"DANIEL FRANCO DA SILVA";"OBRA NA 1ª MEDIÇÃO"
"Tarumã";"2015";"1";"Educação";"PREFEITURA MUNICIPAL DE TARUMÃ";"PINTURA E.M. JOSÉ RODRIGUES";"RUA TOCANTINS";"não";"não";"";"R$ 43.617,20 ";"R$ 43.617,20 ";"W. SANCHES CIA LTDA";"05/03/2015";"";"";"92%";"R$ 39.969,20 ";"31/12/2015";"Em andamento";"";"DANIEL FRANCO DA SILVA";"OBRA NA 1ª MEDIÇÃO"
"Tarumã";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE TARUMÃ";"RECAPEAMENTO ASFÁLTICO";"DIVERSAS VIAS NO MUNICÍPIO";"sim";"sim";"";"R$ 154.529,11 ";"R$ 154.529,11 ";"DIVERSAS";"02/07/2010";"";"";"56%";"R$ 12.886,49 ";"";"";"";"DANIEL FRANCO DA SILVA";"CONTRATO INTERROMPIDO  "
"Tarumã";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE TARUMÃ";"RECAPEAMENTO ASFÁLTICO";"DIVERSAS VIAS NO MUNICÍPIO";"sim";"sim";"";"R$ 154.331,04 ";"R$ 154.331,04 ";"DIVERSAS";"02/07/2010";"";"";"83%";"R$ 8.721,38 ";"";"";"";"DANIEL FRANCO DA SILVA";"CONTRATO INTERROMPIDO  "
"Tarumã";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE TARUMÃ";"RECAPEAMENTO ASFÁLTICO";"DIVERSAS VIAS NO MUNICÍPIO";"sim";"sim";"";"R$ 110.387,50 ";"R$ 110.387,50 ";"DIVERSAS";"02/07/2010";"";"";"66%";"R$ 8.573,83 ";"";"";"";"DANIEL FRANCO DA SILVA";"CONTRATO INTERROMPIDO  "
"Tarumã";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE TARUMÃ";"IMPLANTAÇÃO DE ROTATÓRIA";"AVENIDA DAS ORQUÍDEAS";"sim";"sim";"";"R$ 544.795,54 ";"R$ 544.795,54 ";"DIVERSAS";"03/07/2008";"";"";"";"R$ 388.318,27 ";"";"Outros";"";"DANIEL FRANCO DA SILVA";"CONTRATO INTERROMPIDO - EM PCF"
"Tarumã";"2015";"1";"Legislativa";"PREFEITURA MUNICIPAL DE TARUMÃ";"REFORMA DE CENTRO COMUNITÁRIO - ACRUTA";"RUA DAS PALMAS 266";"sim";"sim";"";"R$ 303.321,99 ";"R$ 303.321,99 ";"GÉSSICA DAS NEVES DE OLIVEIRA";"17/05/2014";"R$ 62.783,54 ";"";"71%";"R$ 265.998,20 ";"";"Em andamento";"";"DANIEL FRANCO DA SILVA";"OBRA NA 9ª MEDIÇÃO"
"Tarumã";"2015";"1";"Assistência Social";"PREFEITURA MUNICIPAL DE TARUMÃ";"RESIDENCIA UNIFAMILIAR RUA PARAÍBA";"RUA PARAÍBA 44";"sim";"sim";"";"R$ 20.660,38 ";"R$ 20.660,38 ";"SIRLAN APARECIDO RIBEIRO - EI";"02/10/2014";"R$ 20.660,38 ";"";"100%";"";"";"Concluída";"04/08/2015";"DANIEL FRANCO DA SILVA";"OBRA CONCLUÍDA E ENTREGUE"
"Tarumã";"2015";"1";"Desporto e Lazer";"PREFEITURA MUNICIPAL DE TARUMÃ";"CONSTRUÇÃO DE PISCINA PÚBLICA";"AV. FLAMBOYANTS";"sim";"sim";"";"R$ 309.809,37 ";"R$ 309.809,37 ";"FRANCO CONSTRUÇÕES EIRELLI - EPP";"17/06/2013";"R$ 41.028,27 ";"";"57%";"R$ 176.676,96 ";"31/12/2015";"Parada / Falta de Recursos";"";"DANIEL FRANCO DA SILVA";"OBRA PARALISADA NA 6ª MEDIÇÃO"
"Tarumã";"2015";"1";"Educação";"PREFEITURA MUNICIPAL DE TARUMÃ";"CRECHE PRÓ-INFÂNCIA VILA DAS ÁRVORES";"AVENIDA DAS ANDORINHAS";"sim";"sim";"";"R$ 396.085,43 ";"R$ 396.085,43 ";"G.R. CONSTRUTORA";"19/12/2011";"";"";"100%";"R$ 807.767,65 ";"";"Concluída";"";"DANIEL FRANCO DA SILVA";"OBRA CONCLUÍDA  "
"Tarumã";"2015";"1";"Educação";"PREFEITURA MUNICIPAL DE TARUMÃ";"REF. E ACES. E.E. MARIA MAG. DE OLIVEIRA - D. COTA";"RUA DAS HORTÊNCIAS";"sim";"sim";"";"R$ 664.879,10 ";"R$ 662.868,70 ";"SAN PIO CONSTRUTORA LTDA - EPP";"08/02/2014";"";"";"70%";"R$ 467.722,61 ";"31/12/2015";"Parada / Falta de Recursos";"";"DANIEL FRANCO DA SILVA";"AGUARDA APORTE FINANCEIRO PARA REINICIO"
"Tarumã";"2015";"1";"Assistência Social";"PREFEITURA MUNICIPAL DE TARUMÃ";"AMPL. CENTRO COMUNITÁRIO CJTO HAB. TARUMÃ B";"RUA DOS LAMBARIS 405";"sim";"sim";"";"R$ 217.732,54 ";"R$ 217.732,54 ";"GÉSSICA DAS NEVES DE OLIVEIRA";"16/06/2014";"R$ 3.539,65 ";"";"100%";"R$ 175.900,57 ";"";"Concluída";"";"DANIEL FRANCO DA SILVA";"EM PRESTAÇÃO DE CONTAS FINAL"
"Tarumã";"2015";"1";"Educação";"PREFEITURA MUNICIPAL DE TARUMÃ";"REF. E AMPL. DA ESC. ESTADUAL DAVID JOSÉ LUZ";"RUA PARANÁ";"sim";"sim";"";"R$ 752.343,00 ";"R$ 752.343,00 ";"CONSTRUTORA MARECHAL LTDA - EPP";"27/06/2008";"";"";"100%";"R$ 714.780,96 ";"";"Concluída";"26/06/2015";"DANIEL FRANCO DA SILVA";"AGUARDA PAGAMENTO FINAL PARA PCF"
"Tarumã";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE TARUMÃ";"CONSTRUÇÃO DE PÓRTICO NO ACESSO DA CIDADE";"AV. PARANAPANEMA";"sim";"sim";"";"R$ 87.240,26 ";"R$ 87.240,26 ";"FRANCO CONSTRUTORA LTDA - EIRELLI";"22/12/2010";"";"";"100%";"R$ 32.679,05 ";"";"Concluída";"";"DANIEL FRANCO DA SILVA";"AGUARDA PAGAMENTO FINAL PARA PCF"
"Tatuí";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE TATUÍ";"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE RECUPERAÇÃO DE PONTE DE CONCRETO NA TRAVESSIA DA RUA NHÔ INÁCIO VIEIRA SOBRE O ";"RUA NHO INÁCIO VIEIRA";"sim";"sim";"110.000";"R$ 251.967,69 ";"249.115,63";"SC ENGENHARIA LTDA";"";"R$ 0,00 ";"0,00%";"";"";"";"Contratada sem Ordem de Início de Serviços";"";"LUIS ANTONIO DOS SANTOS ";"AGUARDANDO EMISSÃO ORDEM DE SERVIÇO"
"Tatuí";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE TATUÍ";"CONSTRUÇÃO DA PRAÇA CAPITAL DA FUNDAÇÃO, DO BAIRRO FUNDAÇÃO MANOEL GUEDES,";"Praça Fundação Manoel Guedes";"sim";"sim";"110.000";"R$ 288.608,94 ";"259.199,41";"GROMA CONSTRUTORA EIRELI";"";"R$ 0,00 ";"0,00%";"";"";"";"Contratada sem Ordem de Início de Serviços";"";"CAROLINA M. CUNHA DOS SANTOS";"AGUARDANDO EMISSÃO ORDEM DE SERVIÇO"
"Tatuí";"2015";"1";"Educação";"PREFEITURA MUNICIPAL DE TATUÍ";"ADEQUAÇÃO DE 04 (QUATRO) SALAS DE AULA";"AVENIDA  CORONEL FIRMO VIERA, 559.";"sim";"sim";"90";"R$ 149.998,13 ";"139.956,04";"ECB ENGENHARIA E CONSTRUÇÕES LTDA";"";"R$ 0,00 ";"0,00%";"";"";"";"Contratada sem Ordem de Início de Serviços";"";"LUIS ANTONIO DOS SANTOS ";"AGUARDANDO EMISSÃO ORDEM DE SERVIÇO"
"Tatuí";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE TATUÍ";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DA PRAÇA CAPITAL DA MÚSICA, BAIRRO SANTA RITA NO MUNICÍPIO DE TATUÍ";"RUA AMALIA VIEIRA DA COSTA";"sim";"sim";"110.000";"R$ 297.059,86 ";"278.331,46";"D.S.N. CONSTRUCOES E INFRAESTRUTURA LTDA ? EPP";"";"R$ 0,00 ";"0,00%";"";"";"";"Contratada sem Ordem de Início de Serviços";"";"CAROLINA M. CUNHA DOS SANTOS";"AGUARDANDO EMISSÃO ORDEM DE SERVIÇO"
"Tatuí";"2015";"1";"Educação";"PREFEITURA MUNICIPAL DE TATUÍ";"PRESTAÇÃO DE SERVIÇOS DE ADEQUAÇÃO DO IMÓVEL ONDE SERÁ INSTALADO UMA NOVA CRECHE MUNICIPAL";"RUA FRANCISCO MANOEL DE SÁ Nº 159";"sim";"sim";"90";"R$ 147.696,45 ";"145.590,00";"PANOBRA ENGENHARIA E COMERCIO LTDA";"20/02/2015";"R$ 0,00 ";"0,00%";"100%";"";"";"Concluída";"";"LUIS ANTONIO DOS SANTOS ";""
"Tatuí";"2015";"1";"Educação";"PREFEITURA MUNICIPAL DE TATUÍ";"""PRESTAÇÃO DE SERVIÇOS COMPLEMENTARES NA OBRA DA """"CRECHE BAIRRO TANQUINHO"""".""";"RUA BENEDICTA RODRIGUES DE ALMEIDA S/N";"sim";"sim";"90";"R$ 147.414,67 ";"145.900,72";"SOPLAN ENGENHARIA E COMERCIO LTDA";"18/05/2015";"R$ 0,00 ";"0,00%";"62%";"";"";"EM ANDAMENTO";"";"LUIS ANTONIO DOS SANTOS ";""
"Taubaté";"2015";"1";"Saúde";"Prefeitura Municipal de Taubaté";"Construção de Unidade de Pronto Atendimento - UPA";"Loteamento San Marino, Bairro Água Quente";"sim";"sim";"";"R$ 6.670.000,00 ";"R$ 4.617.546,07 ";"Cem Dez Construções Ltda";"16/08/2013";"R$ 871.241,60 ";"0,00%";"100%";"R$ 0,00 ";"12/02/2014";"Concluída";"";"Eng. João Bibiano Silva";"Prorrogação de Prazo e aditamento"
"Taubaté";"2015";"1";"Saúde";"Prefeitura Municipal de Taubaté";"Ampliação da Unidade Básica de Saúde Santa Tereza";"R.Antônio da Silva Lobo, 1364";"sim";"sim";"";"R$ 1.782.655,78 ";"R$ 161.047,44 ";"Alexandre Danelli Eng. e Constr.Ltda.Epp";"30/10/2014";"R$ 0,00 ";"0,00%";"69%";"R$ 11.628,62 ";"28/01/2015";"Em andamento";"";"Eng. Caio Moreira de Camargo Leite";"Prorrogação de Prazo"
"Taubaté";"2015";"1";"Saúde";"Prefeitura Municipal de Taubaté";"Ampliação da Unidade Básica de Saúde Pinheirinho";"Estrada Municipal do Pinheirinho, 40 ";"sim";"sim";"";"R$ 1.782.655,78 ";"R$ 132.176,74 ";"Alexandre Danelli Eng. e Constr.Ltda.Epp";"30/10/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 107.752,25 ";"28/01/2015";"Concluída";"";"Eng. Caio Moreira de Camargo Leite";"Prorrogação de Prazo"
"Taubaté";"2015";"1";"Saúde";"Prefeitura Municipal de Taubaté";"Ampliação da Unidade Básica de Saúde Espl.Sta. Terezinha";"Rua A, 30";"sim";"sim";"";"R$ 1.782.655,78 ";"R$ 140.578,93 ";"Alexandre Danelli Eng. e Constr.Ltda.Epp";"30/10/2014";"R$ 0,00 ";"0,00%";"31%";"R$ 33.764,82 ";"28/01/2015";"Em andamento";"";"Eng. Caio Moreira de Camargo Leite";"Prorrogação de Prazo"
"Taubaté";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Taubaté";"Exec.de fresagem e recap.asfáltico do Sist.Viário Municipal";"Em diversos locais do Município";"sim";"sim";"";"R$ 1.799.337,90 ";"R$ 1.493.849,10 ";"Tplan Construtora Ltda";"26/03/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 329.345,12 ";"24/06/2014";"Concluída";"30/03/2015";"Eng. Fernando Katayama";"Prorrogação de Prazo"
"Taubaté";"2015";"1";"Saneamento";"Prefeitura Municipal de Taubaté";"Execução de galerias de águas pluviais";"Em diversos locais do Município";"sim";"sim";"";"R$ 2.503.843,09 ";"R$ 1.927.888,25 ";"Tplan Construtora Ltda";"21/05/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 126.036,88 ";"16/01/2015";"Concluída";"08/07/2015";"Eng. Luciano Marques Canettieri";"Prorrogação de Prazo"
"Taubaté";"2015";"1";"Assistência Social";"Prefeitura Municipal de Taubaté";"Reforma do 2ª andar do prédio da CTI";"Praça Félix Guisard, 11 - centro ";"sim";"sim";"";"R$ 247.584,98 ";"R$ 235.254,00 ";"Marcondes de Lima Construtora Ltda Epp";"03/03/2015";"R$ 57.719,45 ";"0,00%";"100%";"R$ 232.442,61 ";"02/05/2015";"Concluída";"";"Eng. Luiz Carlos Marques";"Prorrogação de Prazo e aditamento"
"Taubaté";"2015";"1";"Assistência Social";"Prefeitura Municipal de Taubaté";"""Construção do centro """"Dia do Idoso""""""";"R. Cursino dos Santos,esquina c/Av.Walter Thaumaturgo";"sim";"sim";"";"R$ 694.640,37 ";"R$ 617.612,31 ";"Branco Engenharia e Construções Ltda";"08/01/2015";"R$ 0,00 ";"0,00%";"38%";"R$ 197.794,13 ";"07/07/2015";"Em andamento";"";"Eng. Luiz Fernando Rodrigues Vieira";""
"Taubaté";"2015";"1";"Educação";"Prefeitura Municipal de Taubaté";"Ampl.e cobert.da quadra EMEI José Rubens W.de Camargo";"Pouso Frio";"sim";"sim";"";"R$ 628.713,87 ";"R$ 521.832,21 ";"Construtec Construções Civil e Terrap.Ltda";"27/05/2015";"R$ 0,00 ";"0,00%";"60%";"R$ 0,00 ";"25/08/2015";"Em andamento";"";"Eng. Pedro Henrique de Moraes";""
"Taubaté";"2015";"1";"Saneamento";"Prefeitura Municipal de Taubaté";"Implantação de galerias de águas pluviais";"Bairro Vila Velha 2";"sim";"sim";"";"R$ 2.829.349,10 ";"R$ 995.842,63 ";"Cerqueira Torres Constr.Terrapl.e Pav.Ltda";"24/07/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 168.659,22 ";"21/11/2014";"Concluída";"";"Eng. Luciano Marques Canettieri";"Prorrogação de Prazo e Provisório"
"Taubaté";"2015";"1";"Educação";"Prefeitura Municipal de Taubaté";"Ampliação de salas de aula em unidades de ensino infantil";"Diversas unidades de ensino infantil";"sim";"sim";"";"R$ 2.254.851,51 ";"R$ 1.899.478,42 ";"Elefe Construtora Incorporadora Ltda Epp";"22/11/2013";"R$ 401.659,24 ";"0,00%";"100%";"R$ 0,00 ";"19/08/2014";"Concluída";"19/02/2015";"Eng. Caio Moreira de Camargo Leite";"Prorrogação de Prazo e aditamento"
"Taubaté";"2015";"1";"Educação";"Prefeitura Municipal de Taubaté";"Reforma da EMEF Agostinho da Silva ";"Rua Otávio Rodrigues de Souza, 350- Parque  Paduan";"sim";"sim";"";"R$ 1.924.714,05 ";"R$ 1.616.899,36 ";"Elefe Construtora Incorporadora Ltda Epp";"10/11/2014";"R$ 0,00 ";"0,00%";"76%";"R$ 1.049.732,31 ";"10/09/2015";"Em andamento";"";"Eng. Caio Moreira de Camargo Leite";""
"Taubaté";"2015";"1";"Saneamento";"Prefeitura Municipal de Taubaté";"Subst.de tubulação,reconstr.de ala,cabec.e revital.paviment.";"Rua Tomé Portes Del Rei";"sim";"sim";"";"R$ 1.882.177,87 ";"R$ 1.678.615,81 ";"Fortnort Desenv. Ambiental e Urbano Ltda";"10/03/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 0,00 ";"09/05/2014";"Concluída";"02/02/2015";"Eng. Luciano Marques Canettieri";"Prorrogação de Prazo"
"Taubaté";"2015";"1";"Educação";"Prefeitura Municipal de Taubaté";"Reform.e ampl.da Creche Prof.Maria Isabel Pistilli Mendonça";"Rua Granadeiro Guimarães, 844 - Quiririm";"sim";"sim";"";"R$ 1.822.669,97 ";"R$ 1.621.484,88 ";"Giga Construtora Ltda Me";"24/10/2012";"R$ 386.258,35 ";"0,00%";"98%";"R$ 0,00 ";"21/02/2013";"Em andamento";"";"Eng. Deise Regina Mascarenhas Borges";"Prorrogação de Prazo e aditamento"
"Taubaté";"2015";"1";"Educação";"Prefeitura Municipal de Taubaté";"Implantação de creches municipais ";"Bairros do Barranco, Flamboyant, Ourovile e Vila Rica";"sim";"sim";"";"R$ 520.218,38 ";"R$ 347.800,00 ";"Land Vale Construções Ltda Epp";"09/06/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 0,00 ";"08/08/2014";"Concluída";"26/05/2015";"Eng. Luciano Marques Canettieri";""
"Taubaté";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Taubaté";"Execução de reforma de casas populares";"Bairro Esplanada Santa Terezinha ";"sim";"sim";"";"R$ 2.208.057,10 ";"R$ 1.965.170,52 ";"Marcondes de Lima Construtora Ltda Epp";"26/09/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 905.746,99 ";"23/02/2015";"Concluída";"";"Eng. Luiz Carlos Marques";"Prorrogação de Prazo e Termo Provisório"
"Taubaté";"2015";"1";"Saúde";"Prefeitura Municipal de Taubaté";"Reform.PAMO Pq.Aeroporto,reforc.e ampl.do PAMO Jaraguá";"Rua Dinorá P.Ramos de Brito,363 e demais";"sim";"sim";"";"R$ 519.210,95 ";"R$ 454.100,94 ";"Marcondes de Lima Construtora Ltda Epp";"04/11/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 390.329,89 ";"03/01/2015";"Concluída";"13/07/2015";"Eng. Caio Moreira de Camargo Leite";"Prorrogação de Prazo Pq. Aeroporto"
"Taubaté";"2015";"1";"Assistência Social";"Prefeitura Municipal de Taubaté";"Exec.de cobert.de piscina do Centro de Convivência do Idoso";"Rua Ismênia de Matos Ribas, nº. 65 - bairro Vila Marli";"sim";"sim";"";"R$ 223.847,01 ";"R$ 183.557,77 ";"Amábile F. Marcondes Construções - Epp";"02/10/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 0,00 ";"02/01/2015";"Concluída";"21/05/2015";"Eng. Luiz Carlos Marques";""
"Taubaté";"2015";"1";"Educação";"Prefeitura Municipal de Taubaté";"Reform.cobert.quadra EMEF Pref.Álvaro Marcondes de Mattos";"R. Terezinha de Fátima Cursino, 105 - Jd.Santa Catarina";"sim";"sim";"";"R$ 455.762,18 ";"R$ 370.000,00 ";"Amábile F. Marcondes Construções - Epp";"30/07/2014";"R$ 0,00 ";"0,00%";"92%";"R$ 39.569,21 ";"27/11/2015";"Em andamento";"";"Eng. Luiz Fernando Rodrigues Vieira";"Prorrogação de Prazo"
"Taubaté";"2015";"1";"Educação";"Prefeitura Municipal de Taubaté";"Construção de uma Creche Municipal";"Av. Dr. César Costa, 1.175 - Vila Aparecida";"sim";"sim";"";"R$ 1.824.289,27 ";"R$ 1.003.000,00 ";"Amábile F. Marcondes Construções - Epp";"29/07/2013";"R$ 44.937,54 ";"0,00%";"100%";"R$ 0,00 ";"26/12/2013";"Concluída";"";"Eng. Fernando Katayama";"Prorrogação de Prazo e aditamento"
"Taubaté";"2015";"1";"Saúde";"Prefeitura Municipal de Taubaté";"Construção de uma Unidade Básica de Saúde Porte III";"R. 31, Praça Silvia Maria - Loteamento Pq. Três Marias";"sim";"sim";"";"R$ 1.879.288,86 ";"R$ 1.775.911,50 ";"Alexandre Danelli Eng. e Constr.Ltda.Epp";"27/05/2014";"R$ 387.495,08 ";"0,00%";"100%";"R$ 1.008.954,97 ";"23/11/2014";"Concluída";"";"Eng. João Bibiano Silva";"Prorrogação de Prazo e aditamento"
"Taubaté";"2015";"1";"Saúde";"Prefeitura Municipal de Taubaté";"Ampliação da Unidade Básica de Saúde Chácara Silvestre";"Rua José Carlos Montovani, 50";"sim";"sim";"";"R$ 1.782.655,78 ";"R$ 96.854,34 ";"Alexandre Danelli Eng. e Constr.Ltda.Epp";"30/10/2014";"R$ 0,00 ";"0,00%";"51%";"R$ 27.761,98 ";"28/01/2015";"Em andamento";"";"Eng. Caio Moreira de Camargo Leite";"Prorrogação de Prazo"
"Taubaté";"2015";"1";"Saúde";"Prefeitura Municipal de Taubaté";"Reforma e ampliação do Pronto Socorro Municipal";"Rua Benedito Cursino dos Santos, 101";"sim";"sim";"";"R$ 3.629.134,40 ";"R$ 2.846.451,57 ";"Alexandre Danelli Eng. e Constr.Ltda.Epp";"21/08/2014";"R$ 0,00 ";"0,00%";"46%";"R$ 842.187,68 ";"17/02/2015";"Em andamento";"";"Eng. Caio Moreira de Camargo Leite";"Prorrogação de Prazo"
"Taubaté";"2015";"1";"Saúde";"Prefeitura Municipal de Taubaté";"Constr.serv.móvel de urgência e posto de corpo de bombeiro";"""Rua Antônio Giovaneli,s/n-Conj.Habitacional Taubaté """"E""""""";"sim";"sim";"";"R$ 2.122.904,86 ";"R$ 1.711.552,85 ";"Alexandre Danelli Eng. e Constr.Ltda.Epp";"22/07/2014";"R$ 127.920,63 ";"0,00%";"95%";"R$ 665.447,87 ";"18/01/2015";"Em andamento";"";"Eng. Caio Moreira de Camargo Leite";"Prorrogação de Prazo e aditamento"
"Taubaté";"2015";"1";"Educação";"Prefeitura Municipal de Taubaté";"Construção da EMEI Estoril";"R. João Vanoni, loteamento Residencial Estoril";"sim";"sim";"";"R$ 1.843.703,49 ";"R$ 1.454.362,78 ";"Base Construções Ltda";"31/07/2014";"R$ 0,00 ";"0,00%";"43%";"R$ 462.405,82 ";"31/05/2015";"Em andamento";"";"Eng. João Bibiano Silva";"Prorrogação de Prazo"
"Taubaté";"2015";"1";"Educação";"Prefeitura Municipal de Taubaté";"Ampliação da creche Tomé Portes Del Rei";"R. dos Canarinhos,s/nº - Bairro Vila Velha";"sim";"sim";"";"R$ 1.012.695,25 ";"R$ 998.517,58 ";"Base Construções Ltda";"31/07/2014";"R$ 0,00 ";"0,00%";"67%";"R$ 308.254,11 ";"31/05/2015";"Em andamento";"";"Eng. Luiz Fernando Rodrigues Vieira";""
"Taubaté";"2015";"1";"Assistência Social";"Prefeitura Municipal de Taubaté";"Execução de reforma do prédio que abrigará o Novo Albergue";"Rua Nivaldo Righ,s/n - Jardim Baronesa";"sim";"sim";"";"R$ 207.443,05 ";"R$ 166.990,00 ";"Base Construções Ltda";"15/10/2014";"R$ 64.283,15 ";"0,00%";"67%";"R$ 123.374,45 ";"14/03/2015";"Em andamento";"";"Eng. Luiz Fernando Rodrigues Vieira";"Prorrogação de Prazo e aditamento"
"Taubaté";"2015";"1";"Assistência Social";"Prefeitura Municipal de Taubaté";"Reform.do centro de especial.de refer.de assist.social-CREAS";"Pça.Dr. Barbosa de Oliveira,s/nº - 2ºandar da Rodov.Velha";"sim";"sim";"";"R$ 193.471,23 ";"R$ 172.918,58 ";"Base Construções Ltda";"13/01/2014";"R$ 42.912,73 ";"0,00%";"100%";"R$ 66.786,71 ";"13/04/2014";"Concluída";"12/06/2015";"Eng. Luiz Fernando Rodrigues Vieira";"Prorrogação de Prazo e aditamento"
"Taubaté";"2015";"1";"Educação";"Prefeitura Municipal de Taubaté";"Exec.terraplanagem p/implantação de creche e abert.Avenida";"Bairro Estoril";"sim";"sim";"";"R$ 762.982,10 ";"R$ 547.844,22 ";"Consdon Engenharia e Comércio Ltda";"02/12/2013";"R$ 0,00 ";"0,00%";"100%";"R$ 0,00 ";"02/03/2014";"Concluída";"04/03/2015";"Eng. Luciano Marques Canettieri";"Prorrogação de Prazo"
